index,x1_b,x2_b,x3_b,x4_b,x5_b,x6_b,x7_b,x8_b,x9_b,x10_b,_cons_b,nobs,ncoef,F,r2adj
886,,0.001072653,-0.0030346445,,0.003453209,0.0013842356,0.0021611042,,-0.0020705217,0.0024829565,0.49875715,100000,8,0.5577063,-3.0961825028708034e-5
359,0.0028636747,0.0010668352,-0.0030255823,,,0.0013949372,0.0021448059,,-0.0020649228,,0.50028515,100000,7,0.48377118,-3.0974996518828846e-5
966,,0.0010955881,-0.003016131,,,,0.0021479316,-0.0019183267,-0.0020695508,0.0025015492,0.5021068,100000,7,0.48277783,-3.103460474007669e-5
946,,0.0010748929,,,0.0034339798,0.0013523649,,-0.0019054139,-0.00206898,0.0024740412,0.49930552,100000,7,0.48178443,-3.109421296132453e-5
419,0.0028495477,0.0010693627,,,,0.0013632404,,-0.0018986464,-0.002063282,,0.5008192,100000,6,0.37787792,-3.1107382995942956e-5
983,0.0028423737,0.00106882,-0.0030463734,,0.0034504563,,0.0021603974,-0.0019259925,-0.0020781069,0.0024738964,0.49900284,100000,9,0.6101774,-3.1187090929307715e-5
939,0.0028319317,0.0010922654,,0.003708369,,0.0013558707,,-0.0019007367,-0.0020874445,0.0024871146,0.49773642,100000,8,0.55344886,-3.1259869115896066e-5
494,,0.0010924919,-0.0030170213,0.0037318023,,0.0013406513,0.0021568409,-0.0019114488,-0.0020585945,,0.500811,100000,8,0.5508944,-3.1438695568208885e-5
231,0.0028553656,0.0010664983,-0.0030309076,,,0.0013728588,0.0021435264,-0.0019073876,,,0.50022423,100000,7,0.47582403,-3.145186228925567e-5
993,0.0028505768,,,,,0.0013746299,0.002148867,-0.0018952211,-0.0020820696,0.002491916,0.49903372,100000,7,0.47582403,-3.145186228925567e-5
758,,0.001072051,-0.003040141,,0.003459087,0.0013619687,0.0021597145,-0.0019142969,,0.0024656358,0.49869883,100000,8,0.5491914,-3.1557913202862053e-5
751,0.0028371827,0.0010890652,-0.0030361481,0.0037113861,,0.0013657891,0.0021546397,-0.001909547,,0.0024787385,0.49712926,100000,9,0.60496193,-3.160435682425522e-5
511,0.002839909,0.0010653815,-0.003047249,0.0036978766,0.0034447834,0.001363077,0.0021689807,-0.0019188182,-0.0020672567,,0.49770322,100000,10,0.6483391,-3.165080137468301e-5
943,0.0028456927,0.0010794703,-0.003039191,0.003709469,,0.0013650492,,-0.0019056994,-0.0020841258,0.002492331,0.49924478,100000,9,0.60198176,-3.184279447854266e-5
866,,0.0011011537,,,,0.001372522,0.0021551088,,-0.00207558,0.0025022873,0.49895534,100000,6,0.36238104,-3.188228212325228e-5
950,,0.0010625253,-0.0030430725,,0.0034496477,0.0013612097,,-0.0019103627,-0.002065662,0.0024791341,0.5008156,100000,8,0.54408246,-3.191556610748769e-5
423,0.0028637534,0.0010569529,-0.0030338417,,,0.0013721436,,-0.0019036069,-0.0020599926,,0.5023279,100000,7,0.46787685,-3.19287280596825e-5
883,0.0028391834,0.0010744764,,,0.0034310967,0.0013947783,0.0021673625,,-0.0020841432,0.002474701,0.49583265,100000,8,0.541528,-3.209439255980051e-5
997,0.002863775,,-0.0030374397,,,0.0013834335,0.0021414647,-0.0019002642,-0.002078885,0.0024971734,0.50053936,100000,8,0.541528,-3.209439255980051e-5
963,0.0028369634,0.0010978021,,,,,0.0021541198,-0.0019119722,-0.0020832233,0.0024932744,0.4991839,100000,7,0.46489668,-3.210755272364807e-5
738,,0.0011005467,,,,0.0013503957,0.0021536723,-0.0019005497,,0.0024849982,0.49888775,100000,6,0.35165247,-3.2418750749885206e-5
498,,0.0010767492,,,0.003459872,0.0013476918,0.0021680524,-0.001909823,-0.002053836,,0.49943957,100000,7,0.45893627,-3.246520205135717e-5
491,0.0028338945,0.0010941988,,0.0037192092,,0.0013511442,0.0021630998,-0.0019053367,-0.002072322,,0.49788612,100000,8,0.53386456,-3.263087191673897e-5
887,0.002852867,0.0010615702,-0.0030472954,,0.0034467378,0.0014039832,0.002159919,,-0.0020808354,0.0024798545,0.4973391,100000,9,0.5908058,-3.273693568228708e-5
1018,,0.0011000093,,0.0037027628,0.0034181888,0.0013406592,0.0021789628,-0.001912125,-0.0020780254,0.0024676104,0.49637562,100000,9,0.5908058,-3.273693568228708e-5
755,0.0028307752,0.0010740057,,,0.003437071,0.0013726366,0.0021660975,-0.0019077625,,0.0024573512,0.49576548,100000,8,0.5321616,-3.275008955161418e-5
870,,0.0010885034,-0.0030168812,,,0.0013814945,0.0021476008,,-0.0020723531,0.0025074445,0.50046134,100000,7,0.4529759,-3.282285137928831e-5
967,0.002850154,0.0010849102,-0.0030288482,,,,0.0021467835,-0.0019172092,-0.0020799586,0.0024983408,0.50069624,100000,8,0.5296071,-3.2928916003927e-5
930,,0.0010910557,,,,0.001349682,,-0.0018968122,-0.0020707047,0.0024983753,0.5009979,100000,6,0.3409239,-3.2955219376740175e-5
947,0.0028390654,0.0010643332,,,0.0034274035,0.0013717605,,-0.0019038789,-0.0020792324,0.0024707846,0.4978869,100000,8,0.52705264,-3.310774245623982e-5
502,,0.0010643264,-0.0030337085,,0.00347551,0.0013564702,0.0021607622,-0.0019150005,-0.0020506536,,0.5009514,100000,8,0.52449816,-3.328656890855264e-5
742,,0.0010879145,-0.0030223099,,,0.001359332,0.002146195,-0.0019055583,,0.0024901908,0.50040054,100000,7,0.44304195,-3.341893359221082e-5
495,0.0028475174,0.0010813826,-0.0030296983,0.003720285,,0.0013602561,0.0021555996,-0.0019102404,-0.002069081,,0.4993962,100000,9,0.5818651,-3.3452248645149396e-5
759,0.0028443546,0.0010609819,-0.0030527017,,0.0034526372,0.0013816962,0.0021585585,-0.0019130236,,0.0024624588,0.4972792,100000,9,0.5818651,-3.3452248645149396e-5
1022,,0.0010865179,-0.003038464,0.003703783,0.003433871,0.0013496686,0.0021716512,-0.0019170716,-0.0020746773,0.0024726798,0.49788687,100000,10,0.6278083,-3.349871167612761e-5
951,0.0028528464,0.0010514255,-0.0030557194,,0.0034431776,0.0013809587,,-0.0019090408,-0.0020757795,0.0024759742,0.4993962,100000,9,0.5781398,-3.3750295713064205e-5
867,0.0028473453,0.0010905624,,,,0.001392133,0.002153912,,-0.0020861235,0.0024989685,0.4975309,100000,7,0.4370816,-3.377658292014196e-5
934,,0.0010784578,-0.003025203,,,0.001358636,,-0.0019016808,-0.0020674206,0.0025036214,0.5025066,100000,7,0.4370816,-3.377658292014196e-5
739,0.0028388025,0.0010899204,,,,0.0013699153,0.002152468,-0.0018993311,,0.0024815155,0.4974619,100000,7,0.4251609,-3.44918815757822e-5
499,0.0028410119,0.0010661941,,,0.0034532964,0.0013671353,0.002167015,-0.0019085695,-0.0020642376,,0.49801907,100000,8,0.5066169,-3.453835407474237e-5
1002,,0.0011158192,,0.0037253287,,0.0013379154,0.0021657073,-0.0019033536,-0.002079809,0.0024917275,0.49805596,100000,8,0.5066169,-3.453835407474237e-5
482,,0.0010927868,,,,0.0013448239,0.0021545861,-0.0019012631,-0.002055703,,0.5011641,100000,6,0.3087383,-3.456462525663895e-5
871,0.0028606197,0.0010776686,-0.0030298026,,,0.0014011523,0.0021465416,,-0.0020827265,0.0025042454,0.4990364,100000,8,0.5040624,-3.471718052705519e-5
1019,0.0028235945,0.0010891289,,0.0036917457,0.0034117415,0.0013600466,0.002177777,-0.001910719,-0.0020882525,0.0024643855,0.49497113,100000,10,0.61390036,-3.475052188051109e-5
931,0.0028473036,0.0010805072,,,,0.0013693139,,-0.001895263,-0.0020810007,0.0024952902,0.49957186,100000,7,0.4201939,-3.478992268224346e-5
503,0.002854728,0.0010532821,-0.0030463426,,0.0034690176,0.0013762809,0.0021595967,-0.001913713,-0.002060913,,0.49953017,100000,9,0.55802315,-3.535974987967094e-5
1006,,0.0011029874,-0.0030211841,0.003726247,,0.0013468622,0.0021583189,-0.0019083447,-0.0020765557,0.002496866,0.49956608,100000,9,0.55802315,-3.535974987967094e-5
743,0.0028521703,0.0010771718,-0.0030350948,,,0.0013790507,0.0021452438,-0.0019042207,,0.0024867563,0.49897388,100000,8,0.4938446,-3.543248633630647e-5
1023,0.002837568,0.0010759644,-0.0030514814,0.0036926304,0.0034272862,0.0013692009,0.0021704298,-0.0019157736,-0.0020849004,0.0024695373,0.4964818,100000,11,0.645489,-3.54527150252526e-5
486,,0.0010802047,-0.003015731,,,0.0013538036,0.0021471991,-0.001906215,-0.0020522235,,0.5026743,100000,7,0.40827322,-3.55052213378837e-5
935,0.0028605682,0.0010676339,-0.003038147,,,0.001378285,,-0.0019002581,-0.0020778158,0.0025004146,0.5010805,100000,8,0.4904387,-3.567092160583485e-5
483,0.0028493064,0.0010823108,,,,0.0013645664,0.00215351,-0.0018999091,-0.0020659647,,0.499736,100000,7,0.39337242,-3.639934465748951e-5
1003,0.0028311796,0.0011050076,,0.003714079,,0.0013574078,0.0021646663,-0.0019021113,-0.0020900685,0.0024885642,0.49664414,100000,9,0.54461217,-3.6432719324075435e-5
1010,,0.0010878256,,,0.0034425547,0.0013538061,0.0021697343,-0.0019068124,-0.0020715357,0.0024754477,0.49820903,100000,8,0.47766644,-3.6565053867398944e-5
1014,,0.0010748343,-0.0030376895,,0.0034579705,0.0013627172,0.002162445,-0.0019117428,-0.0020682968,0.0024805088,0.49972016,100000,9,0.5349265,-3.720764170056512e-5
1007,0.002844839,0.001092215,-0.0030338326,0.0037149696,,0.001366405,0.0021571852,-0.0019071342,-0.0020868226,0.0024937417,0.49815398,100000,10,0.58608466,-3.7254142289278036e-5
487,0.002862574,0.0010694647,-0.0030286005,,,0.0013735441,0.0021461968,-0.0019048934,-0.0020625552,,0.501246,100000,8,0.46744862,-3.728035967665022e-5
994,,0.0011036423,,,,0.0013511931,0.0021562935,-0.0018980618,-0.002073251,0.0024998793,0.49991226,100000,7,0.3625774,-3.824719951794897e-5
1011,0.002838386,0.0010770822,,,0.0034358418,0.0013732698,0.0021685525,-0.0019053722,-0.002081882,0.0024722621,0.49679133,100000,9,0.5200254,-3.839982997200231e-5
998,,0.0010913603,-0.0030201017,,,0.0013602817,0.002148826,-0.0019030125,-0.00207008,0.002505006,0.5014223,100000,8,0.44020122,-3.9187841834653625e-5
1015,0.002852052,0.0010641455,-0.0030503697,,0.003451561,0.0013823207,0.0021612672,-0.001910407,-0.0020786484,0.0024773886,0.49830198,100000,10,0.5635673,-3.9280882619951996e-5
995,0.002846156,0.0010930321,,,,0.0013707497,0.0021550662,-0.0018966582,-0.0020837763,0.0024965764,0.49848756,100000,8,0.4248746,-4.0260800548308495e-5
999,0.0028598092,0.001080241,-0.003032782,,,0.0013797644,0.0021477733,-0.0019016409,-0.0020803853,0.0025018216,0.499997,100000,9,0.485753,-4.1141862996418865e-5
