index,x1_b,x1_t,x2_b,x2_t,x3_b,x3_t,x4_b,x4_t,x5_b,x5_t,x6_b,x6_t,x7_b,x7_t,x8_b,x8_t,x9_b,x9_t,x10_b,x10_t,_cons_b,_cons_t,nobs,ncoef,r2adj
421,0.00286707,0.9041554,,,-0.0030382322,-0.9587086,,,,,0.0013757348,0.43399453,,,-0.0019020132,-0.6005862,-0.0020584352,-0.65005475,,,,,100000,6,-2.3000745970502834e-5
941,0.002849603,0.89863926,,,-0.0030438947,-0.9604939,0.003706017,1.1722463,,,0.0013687897,0.43179956,,,-0.0019042151,-0.60128033,-0.0020824373,-0.65761703,0.0024876974,0.7840936,,,100000,8,-2.3033852309950476e-5
864,,,,,,,,,,,0.0013764213,0.43424913,0.002148746,0.6792624,,,-0.0020739739,-0.6549499,0.0024972865,0.78712,,,100000,5,-2.3073603841128332e-5
250,,,0.0010858278,0.3427398,,,0.0037045279,1.1717542,0.0034366464,1.0852586,0.0013337876,0.42076814,0.0021749004,0.6875116,-0.0019176975,-0.60553676,,,,,,,100000,7,-2.3106711306564165e-5
948,,,,,-0.0030477263,-0.96169996,,,0.0034547364,1.0909729,0.0013648621,0.4305732,,,-0.0019089127,-0.6027624,-0.002064024,-0.6518073,0.0024745613,0.77993625,,,100000,7,-2.3106711306564165e-5
102,,,0.0010747191,0.33923596,-0.0030148425,-0.95132804,,,,,0.001374735,0.43371418,0.0021437302,0.67766386,,,,,,,,,100000,5,-2.313321087021869e-5
119,0.0028484354,0.8982762,0.0010478706,0.33075544,-0.003045439,-0.96096045,,,0.0034652953,1.0943153,0.001397104,0.44076073,0.0021558169,0.6814794,,,,,,,,,100000,7,-2.3166319527812007e-5
622,,,0.0010972876,0.34635472,-0.0030202677,-0.9530386,0.0037200006,1.1766719,,,0.0013677252,0.43149847,0.0021544471,0.6810489,,,,,0.0024845137,0.7831036,,,100000,7,-2.3166319527812007e-5
961,0.0028406337,0.89584774,,,,,,,,,,,0.0021478473,0.67897815,-0.0019107929,-0.60339683,-0.0020814792,-0.65731525,0.0024885172,0.7843573,,,100000,6,-2.3239176471179235e-5
382,,,0.0010738338,0.33895072,-0.0030315446,-0.9565851,0.0037065148,1.172382,0.0034463867,1.0883235,0.00136488,0.4306021,0.0021689117,0.68561625,,,-0.0020592227,-0.65030587,,,,,100000,8,-2.32722875797009e-5
827,0.0028252397,0.8909565,0.0010737247,0.3389197,,,0.0036835042,1.1650954,0.0033985232,1.0732014,0.0013800634,0.43538266,,,,,-0.0020878436,-0.65932417,0.0024655084,0.77707505,,,100000,8,-2.32722875797009e-5
462,,,0.001096723,0.34618106,-0.0030131217,-0.9507873,0.0037362904,1.1818316,,,,,0.0021558595,0.68149513,-0.0019266227,-0.6083941,-0.0020584082,-0.6500483,,,,,100000,7,-2.3285535970529736e-5
726,,,0.0010762385,0.33971033,-0.0030361176,-0.95803016,,,0.003458154,1.0920324,,,0.0021588753,0.6824461,-0.0019297318,-0.60937434,,,0.0024622555,0.7760723,,,100000,7,-2.3285535970529736e-5
881,0.0028435662,0.89674914,,,,,,,0.0034360476,1.0850774,0.0013985831,0.44123057,0.0021610497,0.68314654,,,-0.0020826198,-0.6576756,0.0024700975,0.7785304,,,100000,7,-2.3285535970529736e-5
162,,,0.001077296,0.34005803,,,,,,,0.0013424158,0.4234929,,,-0.0019025417,-0.60075366,,,,,,,100000,4,-2.332527955362096e-5
199,0.0028453635,0.89733076,0.0010709865,0.33805716,-0.0030268,-0.9550945,,,,,,,0.0021425649,0.67729527,-0.0019228032,-0.6071889,,,,,,,100000,6,-2.335839172173948e-5
682,,,0.0010997197,0.3471312,,,0.0037163151,1.1755087,,,0.0013356735,0.42136192,,,-0.0019045958,-0.6014011,,,0.0024754328,0.78024215,,,100000,6,-2.335839172173948e-5
179,0.00283421,0.89379877,0.0010504683,0.33158374,,,,,0.0034458993,1.0882089,0.0013648559,0.43056178,,,-0.0019096418,-0.60299367,,,,,,,100000,6,-2.3417999346797558e-5
719,0.0028277256,0.8917606,0.0010938768,0.34527746,-0.0030321116,-0.95676905,0.0037163096,1.1755011,,,,,0.002153712,0.68081665,-0.0019248776,-0.60784286,,,0.0024753925,0.78023,,,100000,8,-2.3451114031791676e-5
479,0.0028303934,0.8925944,0.0010700816,0.33776578,-0.003043255,-0.96027356,0.0037026997,1.1711723,0.0034437457,1.0874834,,,0.0021680677,0.6853492,-0.0019342882,-0.61081266,-0.0020668574,-0.6527121,,,,,100000,9,-2.3497476578038246e-5
311,0.002856752,0.90089285,0.0010381577,0.32769483,-0.0030485115,-0.9619321,,,0.0034558498,1.0913404,0.0013961936,0.44047353,,,,,-0.0020605933,-0.65073586,,,,,100000,7,-2.352396885574315e-5
442,,,0.0010761638,0.33969477,,,0.0037026778,1.1711708,0.0034272398,1.0822958,0.0013329616,0.42050758,,,-0.0019138601,-0.6043246,-0.0020577067,-0.64982754,,,,,100000,7,-2.352396885574315e-5
814,,,0.0010875571,0.34328884,-0.0030234472,-0.95404404,0.0037179596,1.1760281,,,0.0013667323,0.43118528,,,,,-0.0020761006,-0.6556198,0.002497853,0.78728807,,,100000,7,-2.352396885574315e-5
639,0.002830426,0.89258885,0.0010703874,0.33785775,-0.003050526,-0.962564,0.0036863382,1.1659899,0.0034237287,1.0811387,0.0013901214,0.43855366,0.0021667297,0.6849266,,,,,0.0024571007,0.77444345,,,100000,9,-2.355708599144357e-5
496,,,,,,,,,0.0034646606,1.0941399,0.0013512541,0.42628324,0.0021619282,0.68342423,-0.0019084637,-0.6026217,-0.0020523185,-0.6481271,,,,,100000,6,-2.359682222241588e-5
551,0.0028537163,0.89994305,0.0010618215,0.33516514,-0.003037228,-0.9583833,,,,,0.0013990632,0.4413776,,,,,,,0.0024878676,0.78416216,,,100000,6,-2.359682222241588e-5
294,,,0.0010649452,0.3361562,-0.0030180172,-0.9523319,,,,,0.001373729,0.43339676,,,,,-0.002052018,-0.648032,,,,,100000,5,-2.3610067102719512e-5
391,0.0028537407,0.8999667,0.0010613562,0.3350227,-0.0030298375,-0.95605505,,,,,,,,,-0.0019188691,-0.6059461,-0.0020595498,-0.65040594,,,,,100000,6,-2.371603747275408e-5
911,0.0028362211,0.89443403,0.0010842367,0.34224015,-0.0030351914,-0.9577431,0.0037143442,1.1748815,,,,,,,-0.0019208492,-0.6065704,-0.0020836594,-0.6580019,0.0024889365,0.7844791,,,100000,8,-2.3749158118979707e-5
736,,,,,,,,,,,0.0013543034,0.42724404,0.0021473616,0.6788249,-0.0018990993,-0.59966654,,,0.0024801507,0.7817378,,,100000,5,-2.3788888189990587e-5
254,,,0.0010734036,0.33881494,-0.003037008,-0.9583081,0.003705691,1.1721218,0.003452244,1.0901695,0.0013426585,0.42356467,0.0021676477,0.6852169,-0.0019226653,-0.60710436,,,,,,,100000,8,-2.3808766936417314e-5
699,0.0028167313,0.88827884,0.001073229,0.33876318,,,0.0036826753,1.1648334,0.0034044872,1.0750811,0.0013578467,0.4283465,,,-0.0019118016,-0.6036744,,,0.0024480715,0.771598,,,100000,8,-2.3808766936417314e-5
489,0.002838579,0.89517176,,,,,0.0037158357,1.1753507,,,0.0013548605,0.42740837,0.0021567114,0.6817779,-0.0019037739,-0.6011419,-0.002070763,-0.65394664,,,,,100000,7,-2.3822009962204405e-5
918,,,0.0010666084,0.3366759,-0.0030391326,-0.95898354,,,0.0034486656,1.089044,,,,,-0.0019256746,-0.6080927,-0.0020650704,-0.65213686,0.0024757828,0.7803159,,,100000,7,-2.3822009962204405e-5
834,,,0.0011057836,0.349043,,,,,,,,,0.0021540504,0.6809275,,,-0.0020753432,-0.65538126,0.0024986912,0.7875575,,,100000,5,-2.3848495219080945e-5
831,0.0028388198,0.89522994,0.0010607138,0.33480966,-0.0030536088,-0.9635389,0.003684389,1.1653751,0.0034141596,1.0781246,0.0013892418,0.43827614,,,,,-0.0020845125,-0.6582717,0.002470659,0.7786971,,,100000,9,-2.391474247298575e-5
868,,,,,-0.003021907,-0.9535632,,,,,0.0013852622,0.4370363,0.0021411465,0.6768577,,,-0.0020706994,-0.65391517,0.002502623,0.78880054,,,100000,6,-2.3954467973430482e-5
885,0.002856804,0.9009147,,,-0.003051904,-0.963007,,,0.0034517273,1.0900149,0.0014075862,0.4440687,0.0021536234,0.68079674,,,-0.0020792955,-0.6566253,0.0024750647,0.7800946,,,100000,8,-2.3987593388730133e-5
1016,,,,,,,0.0036989728,1.1699978,0.0034236677,1.0811443,0.0013443582,0.42410377,0.0021724796,0.6867573,-0.0019106136,-0.6032993,-0.0020763406,-0.6556955,0.0024626101,0.7761682,,,100000,8,-2.3987593388730133e-5
753,0.0028350186,0.8940591,,,,,,,0.0034419412,1.0869349,0.0013763902,0.4342016,0.0021597326,0.6827303,-0.0019065896,-0.6020297,,,0.0024525572,0.7730209,,,100000,7,-2.4000834626169976e-5
851,0.0028299808,0.89247936,0.0010793853,0.34070423,,,,,0.003430141,1.0832003,,,0.002166229,0.684772,,,-0.0020837106,-0.6580193,0.0024713194,0.77891016,,,100000,7,-2.4000834626169976e-5
362,,,0.0011022285,0.34792018,,,0.00372809,1.1792312,,,0.0013531045,0.42688885,0.0021630467,0.683769,,,-0.0020643072,-0.65191185,,,,,100000,6,-2.4073683223990727e-5
928,,,,,,,,,,,0.0013532668,0.4269169,,,-0.0018948688,-0.5983303,-0.0020690265,-0.6533873,0.0024934998,0.7859255,,,100000,5,-2.4146530364532737e-5
183,0.002848362,0.8982526,0.001037774,0.32757366,-0.0030539113,-0.9636349,,,0.0034616934,1.0931821,0.0013740005,0.43344447,,,-0.0019146258,-0.6045664,,,,,,,100000,7,-2.4179659290135547e-5
965,0.0028545307,0.90022117,,,-0.0030332585,-0.9571388,,,,,,,0.0021405967,0.6766841,-0.0019157858,-0.6049724,-0.002078416,-0.6563473,0.002493655,0.7859752,,,100000,7,-2.4179659290135547e-5
166,,,0.0010645859,0.33604273,-0.0030233765,-0.954022,,,,,0.0013516592,0.42640692,,,-0.001907236,-0.60223484,,,,,,,100000,5,-2.4206137393623095e-5
686,,,0.0010871001,0.34314454,-0.0030287805,-0.9557259,0.0037172064,1.17579,,,0.0013446488,0.42419124,,,-0.0019095676,-0.60297,,,0.0024807183,0.7819065,,,100000,7,-2.423926751138339e-5
945,0.002843488,0.89672405,,,,,,,0.0034324215,1.0839366,0.001375645,0.43396646,,,-0.0019025208,-0.60074455,-0.002077606,-0.65609205,0.0024663296,0.7773419,,,100000,7,-2.423926751138339e-5
446,,,0.0010636164,0.33573097,-0.0030400744,-0.9592777,0.0037037188,1.1714995,0.0034427757,1.0871873,0.0013417305,0.42327183,,,-0.0019187729,-0.6058747,-0.0020543842,-0.64877754,,,,,100000,8,-2.4285637475918165e-5
466,,,0.0010815674,0.34139815,,,,,0.0034586638,1.0922344,,,0.0021671755,0.68507123,-0.0019251024,-0.6079132,-0.002053412,-0.64847153,,,,,100000,6,-2.4312113724667128e-5
626,,,0.0010821971,0.34159234,,,,,0.003438502,1.0858433,0.0013746603,0.43369082,0.0021657897,0.6846333,,,,,0.002463069,0.7763276,,,100000,6,-2.4312113724667128e-5
99,0.0028423688,0.8963741,0.0010767195,0.33986798,,,,,,,0.001385232,0.43701723,0.0021495617,0.67950875,,,,,,,,,100000,5,-2.432535145180381e-5
706,,,0.0011053447,0.3489044,,,,,,,,,0.002152818,0.680538,-0.0019155442,-0.6048967,,,0.0024816382,0.78220177,,,100000,5,-2.432535145180381e-5
379,0.002827048,0.8915268,0.0010757325,0.33955067,,,0.0036942116,1.1684804,0.0034243737,1.0813829,0.0013754885,0.43394032,0.0021750417,0.68755543,,,-0.0020729282,-0.65462977,,,,,100000,8,-2.4464463928230984e-5
986,,,0.001104508,0.34863424,,,0.0037078904,1.17282,0.0034171003,1.0790585,,,0.0021779758,0.6884828,-0.0019271477,-0.608558,-0.0020776135,-0.65609646,0.0024641785,0.77665734,,,100000,8,-2.4464463928230984e-5
493,0.0028514292,0.8992149,,,-0.0030343938,-0.9574938,0.003716823,1.1756623,,,0.0013640397,0.43030202,0.0021491412,0.6793825,-0.0019088966,-0.6027584,-0.0020674423,-0.65289724,,,,,100000,8,-2.452407274566859e-5
459,0.0028247875,0.8908372,0.0010988741,0.3468607,,,0.0037241133,1.1779697,,,,,0.0021620574,0.6834561,-0.0019206188,-0.6064985,-0.002071904,-0.6543062,,,,,100000,7,-2.4537308617844644e-5
500,,,,,-0.0030384685,-0.95877653,,,0.0034805129,1.0991311,0.0013601332,0.42908227,0.0021545666,0.6810947,-0.0019135197,-0.60421705,-0.0020488915,-0.6470441,,,,,100000,7,-2.4537308617844644e-5
619,0.0028246823,0.8907882,0.0010993164,0.34699568,,,0.0037076971,1.1727699,,,0.0013782202,0.43480098,0.0021608542,0.6830761,,,,,0.00247596,0.7804078,,,100000,7,-2.4537308617844644e-5
723,0.0028216066,0.88984394,0.0010787781,0.3405125,,,,,0.0034360995,1.0850784,,,0.0021649331,0.68436253,-0.0019232596,-0.607331,,,0.002454026,0.77347857,,,100000,7,-2.459691683931453e-5
703,0.002830431,0.89259,0.0010602385,0.3346596,-0.0030589777,-0.965232,0.0036836087,1.1651285,0.0034201778,1.0800215,0.0013670163,0.4312371,,,-0.0019167787,-0.605245,,,0.0024532569,0.77323097,,,100000,9,-2.4630055435848064e-5
757,0.002848345,0.8982528,,,-0.003057279,-0.96470183,,,0.0034577332,1.0919077,0.0013853936,0.43703958,0.0021523272,0.6803871,-0.001911488,-0.60357535,,,0.0024578348,0.77468294,,,100000,8,-2.4643290380543803e-5
291,0.0028507235,0.89900273,0.0010670961,0.33683574,,,,,,,0.0013843836,0.43674955,,,,,-0.0020656125,-0.652321,,,,,100000,5,-2.468299362634596e-5
811,0.0028331901,0.89346534,0.0010897642,0.34398603,,,0.0037058578,1.1721898,,,0.0013774865,0.43456954,,,,,-0.002089492,-0.65984446,0.0024896467,0.7847018,,,100000,7,-2.4716133281810215e-5
1020,,,,,-0.0030432588,-0.96028686,0.0037005923,1.1705105,0.0034387794,1.085902,0.0013533753,0.4269464,0.0021653406,0.6844983,-0.0019156663,-0.60489374,-0.0020730356,-0.65465117,0.0024678516,0.7778189,,,100000,9,-2.4749274263102805e-5
234,,,0.0011017381,0.34776533,,,0.0037272219,1.1789566,,,0.0013309894,0.41988513,0.0021617142,0.6833479,-0.0019091452,-0.60283756,,,,,,,100000,6,-2.478897472601993e-5
740,,,,,-0.003027123,-0.95520806,,,,,0.0013633278,0.430089,0.0021399548,0.6764811,-0.0019040495,-0.60122854,,,0.0024853987,0.7833905,,,100000,6,-2.478897472601993e-5
818,,,0.0010724083,0.3385079,,,,,0.003428834,1.082798,0.0013736339,0.43336695,,,,,-0.0020709992,-0.65400976,0.0024766675,0.7805937,,,100000,6,-2.478897472601993e-5
838,,,0.0010929478,0.344988,-0.0030129254,-0.95072466,,,,,,,0.002146632,0.6785799,,,-0.0020717026,-0.65423113,0.0025039485,0.78921294,,,100000,6,-2.478897472601993e-5
855,0.0028430144,0.89658076,0.0010662667,0.3365602,-0.003043254,-0.9602726,,,0.00344563,1.0880774,,,0.0021589412,0.68246603,,,-0.0020805157,-0.65700966,0.0024762645,0.7804674,,,100000,8,-2.4822116832856622e-5
898,,,0.0010959049,0.34593016,,,,,,,,,,,-0.0019122438,-0.6038542,-0.0020705552,-0.65386903,0.0024949128,0.78636575,,,100000,5,-2.4861814713394992e-5
949,0.0028566644,0.9008702,,,-0.0030602934,-0.9656551,,,0.003448116,1.0888786,0.0013845218,0.43676463,,,-0.0019075418,-0.6023289,-0.0020743571,-0.6550656,0.0024713743,0.7789304,,,100000,8,-2.488172565029423e-5
865,0.0028512157,0.8991632,,,,,,,,,0.0013958872,0.44037974,0.0021475295,0.6788772,,,-0.0020844287,-0.65824646,0.0024942576,0.78616405,,,100000,6,-2.4967797601638253e-5
932,,,,,-0.003030262,-0.9562006,,,,,0.001362341,0.42977768,,,-0.001900355,-0.60006154,-0.0020658216,-0.65237445,0.0024988754,0.7876183,,,100000,6,-2.4967797601638253e-5
366,,,0.0010896242,0.34393832,-0.0030137806,-0.9509915,0.0037289439,1.1795005,,,0.0013620986,0.42972428,0.0021553969,0.68134815,,,-0.0020610404,-0.65087944,,,,,100000,7,-2.5073782609741357e-5
915,0.0028299408,0.8924663,0.0010690716,0.33745405,,,,,0.0034264408,1.082036,,,,,-0.0019193243,-0.606088,-0.0020787483,-0.6564518,0.0024674092,0.7776768,,,100000,7,-2.5073782609741357e-5
470,,,0.0010685511,0.33728635,-0.0030297306,-0.9560147,,,0.0034745727,1.0972437,,,0.0021599333,0.6827795,-0.0019303623,-0.60957295,-0.0020502345,-0.64746726,,,,,100000,7,-2.51333908309892e-5
630,,,0.001068887,0.33738783,-0.0030371547,-0.95835364,,,0.003454223,1.0907933,0.0013837114,0.43654412,0.0021585154,0.6823316,,,,,0.0024680544,0.7778975,,,100000,7,-2.51333908309892e-5
251,0.0028186478,0.88888323,0.0010753227,0.33942127,,,0.0036933427,1.1682057,0.0034301835,1.0832139,0.0013532396,0.42689413,0.002173759,0.6871501,-0.0019164835,-0.6051527,,,,,,,100000,8,-2.517976973748226e-5
623,0.0028381397,0.895023,0.0010865836,0.34297338,-0.0030330059,-0.95704746,0.0037087335,1.1730976,,,0.0013872731,0.4376548,0.0021534713,0.6807398,,,,,0.0024813195,0.7820957,,,100000,8,-2.517976973748226e-5
103,0.002855739,0.9005808,0.001063742,0.3357684,-0.0030276787,-0.95536786,,,,,0.0013944604,0.43992645,0.0021423963,0.6772413,,,,,,,,,100000,6,-2.5206228102314654e-5
426,,,0.0010920616,0.34471643,,,0.0037252472,1.1783339,,,0.0013300932,0.41960242,,,-0.0019053088,-0.60162574,-0.0020593824,-0.6503561,,,,,100000,6,-2.5206228102314654e-5
710,,,0.0010924749,0.34483874,-0.003018276,-0.95241207,,,,,,,0.002145434,0.6782015,-0.0019209129,-0.6065909,,,0.0024866846,0.7837908,,,100000,6,-2.5206228102314654e-5
163,0.0028422568,0.8963383,0.0010667152,0.33671546,,,,,,,0.0013622949,0.42975363,,,-0.001900914,-0.6002391,,,,,,,100000,5,-2.52790639170275e-5
383,0.0028406887,0.8958191,0.0010626782,0.33542687,-0.0030441878,-0.960564,0.0036950507,1.1687455,0.0034399587,1.0862896,0.0013846337,0.43682334,0.0021677357,0.68524367,,,-0.0020695634,-0.6535666,,,,,100000,9,-2.5345368398710377e-5
990,,,0.0010914287,0.34450257,-0.0030347973,-0.95761204,0.0037086373,1.1730558,0.0034326771,1.0839629,,,0.0021706265,0.68615735,-0.001932246,-0.6101668,-0.0020742451,-0.65503216,0.0024692279,0.7782475,,,100000,9,-2.5345368398710377e-5
463,0.0028380135,0.8949989,0.0010861354,0.34283647,-0.0030257164,-0.954751,0.0037251136,1.1782857,,,,,0.0021546294,0.6811056,-0.0019255643,-0.60805917,-0.002068616,-0.6532671,,,,,100000,8,-2.535859618979508e-5
727,0.0028347706,0.8939864,0.0010657425,0.3363947,-0.003048681,-0.961984,,,0.003451698,1.0899899,,,0.002157722,0.6820808,-0.0019283711,-0.6089442,,,0.0024589489,0.77502877,,,100000,8,-2.535859618979508e-5
683,0.0028248304,0.8908344,0.0010893623,0.3438591,,,0.0037051265,1.1719587,,,0.0013554062,0.42757645,,,-0.0019031166,-0.60093343,,,0.0024723886,0.77928126,,,100000,7,-2.5431431937450455e-5
295,0.002864211,0.90324646,0.0010541698,0.33275238,-0.0030306254,-0.9562999,,,,,0.0013936718,0.4396777,,,,,-0.002062247,-0.65125746,,,,,100000,6,-2.5504266228271177e-5
690,,,0.0010718442,0.33832982,,,,,0.0034347258,1.084655,0.0013514804,0.42635068,,,-0.0019079007,-0.6024428,,,0.00245924,0.77511984,,,100000,6,-2.5504266228271177e-5
815,0.0028464894,0.89765006,0.001076948,0.33993745,-0.003036134,-0.95803666,0.003706744,1.1724702,,,0.001386397,0.43737844,,,,,-0.002086397,-0.65886635,0.0024948406,0.78633744,,,100000,8,-2.55374226421079e-5
443,0.0028270346,0.891522,0.0010655816,0.3363518,,,0.0036914286,1.167602,0.003420722,1.0802338,0.0013524225,0.42663634,,,-0.0019125022,-0.6038952,-0.002067999,-0.6530728,,,,,100000,8,-2.5597031459545505e-5
497,0.0028453495,0.8973109,,,,,,,0.003458202,1.092096,0.001370913,0.43247464,0.002160757,0.68305314,-0.0019073348,-0.60226446,-0.002062696,-0.65139925,,,,,100000,7,-2.5669864822663868e-5
822,,,0.0010594128,0.33440268,-0.003040062,-0.9592731,,,0.0034448137,1.0878297,0.0013829038,0.4362893,,,,,-0.002067704,-0.6529684,0.0024815889,0.78214324,,,100000,7,-2.5669864822663868e-5
1000,,,,,,,0.0037220118,1.1773099,,,0.0013418033,0.42329755,0.0021593142,0.6826,-0.0019019579,-0.60056764,-0.0020781874,-0.6562781,0.002486804,0.7838126,,,100000,7,-2.5669864822663868e-5
737,0.0028426868,0.896479,,,,,,,,,0.0013737802,0.4333778,0.0021461584,0.67844385,-0.0018979472,-0.599302,,,0.0024770077,0.7807461,,,100000,6,-2.56830891038895e-5
902,,,0.0010827667,0.3417798,-0.003021454,-0.9534169,,,,,,,,,-0.0019169905,-0.605352,-0.0020669117,-0.65271777,0.002500298,0.7880617,,,100000,6,-2.56830891038895e-5
919,0.0028432764,0.89666283,0.0010561994,0.33338785,-0.0030516526,-0.9629238,,,0.0034422588,1.087017,,,,,-0.0019247225,-0.6077914,-0.0020754263,-0.6554022,0.0024725548,0.7792973,,,100000,8,-2.5716249094420718e-5
480,,,,,,,,,,,0.0013486071,0.4254479,0.0021481991,0.67908865,-0.0018999409,-0.5999318,-0.0020540173,-0.6486629,,,,,100000,5,-2.5755920149750366e-5
238,,,0.0010891412,0.34378582,-0.0030191937,-0.95269877,0.0037281374,1.1792457,,,0.0013399599,0.42271295,0.0021541112,0.68094194,-0.0019139235,-0.6043454,,,,,,,100000,7,-2.5789081265381597e-5
255,0.0028322092,0.8931507,0.0010622874,0.3353035,-0.0030495792,-0.96226424,0.0036942551,1.1684941,0.0034458346,1.0881416,0.0013623782,0.4297749,0.0021664838,0.68484807,-0.0019212853,-0.60666794,,,,,,,100000,9,-2.5822243707507297e-5
869,0.0028649366,0.9034808,,,-0.0030341982,-0.95743144,,,,,0.0014048609,0.4432086,0.002140159,0.67654496,,,-0.002081121,-0.65720123,0.0024995634,0.7878348,,,100000,7,-2.584868948662944e-5
835,0.002837441,0.8948337,0.001095235,0.34571058,,,,,,,,,0.0021529163,0.68056816,,,-0.0020855672,-0.65860516,0.0024957275,0.7866221,,,100000,6,-2.5861911979507823e-5
1017,0.002827532,0.89168423,,,,,0.003688241,1.1665933,0.0034168619,1.0789912,0.0013637964,0.43022534,0.0021715383,0.68645906,-0.0019093052,-0.6028855,-0.0020866208,-0.65893686,0.0024595507,0.7752027,,,100000,9,-2.6001071948167365e-5
929,0.0028508096,0.89903456,,,,,,,,,0.0013727668,0.4330581,,,-0.0018940814,-0.59808105,-0.0020793518,-0.656643,0.002490463,0.7849672,,,100000,6,-2.6040734855126146e-5
363,0.0028351163,0.8940726,0.0010916956,0.34459278,,,0.0037167075,1.1756198,,,0.0013727917,0.43308935,0.0021618912,0.68340296,,,-0.0020745213,-0.6551324,,,,,100000,7,-2.6146730593090695e-5
430,,,0.0010794315,0.34072644,-0.0030222987,-0.9536805,0.003726144,1.178617,,,0.0013390405,0.42242292,,,-0.0019102988,-0.6032004,-0.0020560634,-0.64930737,,,,,100000,7,-2.6146730593090695e-5
694,,,0.001058789,0.33420572,-0.0030455012,-0.9609884,,,0.0034507355,1.0896962,0.0013607137,0.42926145,,,-0.001912941,-0.60403323,,,0.002464303,0.77671415,,,100000,7,-2.6146730593090695e-5
970,,,0.0011201934,0.35358888,,,0.0037299304,1.1798155,,,,,0.002164699,0.68429035,-0.0019186013,-0.6058606,-0.0020793865,-0.6566559,0.002488336,0.7842903,,,100000,7,-2.6146730593090695e-5
610,,,0.001098278,0.3466718,,,,,,,0.0013717288,0.4327655,0.002152645,0.68048286,,,,,0.0024874683,0.7840368,,,100000,5,-2.617316935316083e-5
167,0.0028557049,0.90056956,0.0010536922,0.33260152,-0.0030360867,-0.9580221,,,,,0.0013714652,0.43264443,,,-0.0019060856,-0.60187095,,,,,,,100000,6,-2.6219557730522425e-5
370,,,0.0010745116,0.339169,,,,,0.0034549732,1.091071,0.0013692644,0.43198937,0.0021668482,0.6849669,,,-0.002056051,-0.6493047,,,,,100000,6,-2.6219557730522425e-5
447,0.0028406975,0.89582133,0.0010525592,0.3322382,-0.0030526316,-0.9632295,0.0036923385,1.1678896,0.0034364106,1.0851734,0.001361555,0.4295152,,,-0.0019174922,-0.6054698,-0.002064657,-0.6520168,,,,,100000,9,-2.6239509602454802e-5
501,0.0028586376,0.9014924,,,-0.003050859,-0.9626761,,,0.0034740337,1.0970814,0.0013799833,0.43533382,0.0021534443,0.6807393,-0.0019121646,-0.60378855,-0.0020593011,-0.65032667,,,,,100000,8,-2.631233726879678e-5
687,0.0028380628,0.89499813,0.0010763815,0.33975855,-0.0030414946,-0.9597271,0.0037058985,1.1722027,,,0.0013641804,0.43034214,,,-0.0019081695,-0.60252786,,,0.0024773893,0.780856,,,100000,8,-2.631233726879678e-5
890,,,0.0010974737,0.34641188,,,0.0037005385,1.1704873,0.0034134386,1.0779043,0.001362135,0.42973602,0.0021777696,0.688417,,,-0.002080229,-0.65692234,0.0024700277,0.7784985,,,100000,8,-2.631233726879678e-5
450,,,0.0010974497,0.34641483,,,,,,,,,0.0021535603,0.6807716,-0.0019163999,-0.60516644,-0.0020552129,-0.64903957,,,,,100000,5,-2.6351990440431905e-5
467,0.0028318074,0.89305484,0.0010709655,0.3380491,,,,,0.003452333,1.090231,,,0.0021658458,0.68465,-0.0019240007,-0.60756457,-0.0020637433,-0.65172917,,,,,100000,7,-2.6385163478304108e-5
627,0.0028319051,0.89307,0.0010715052,0.33821493,,,,,0.0034322836,1.0838757,0.0013941027,0.4398138,0.0021649096,0.6843544,,,,,0.0024597761,0.77528846,,,100000,7,-2.6385163478304108e-5
707,0.0028290434,0.8921909,0.0010946151,0.34551486,,,,,,,,,0.0021515,0.6801205,-0.0019147417,-0.60464275,,,0.002478236,0.78112817,,,100000,6,-2.6398380606140748e-5
1004,,,,,-0.0030253083,-0.9546341,0.0037229394,1.1776029,,,0.001350614,0.42607498,0.00215179,0.6802192,-0.0019069386,-0.6021392,-0.0020748943,-0.6552375,0.0024921156,0.78548515,,,100000,8,-2.64911637211096e-5
802,,,0.0010886927,0.34365165,,,,,,,0.0013708308,0.43248224,,,,,-0.0020727012,-0.6545466,0.002500867,0.78823996,,,100000,5,-2.653081152770298e-5
741,0.0028565552,0.9008432,,,-0.00303953,-0.9591128,,,,,0.0013827543,0.4362067,0.0021388421,0.6761288,-0.0019026651,-0.60079074,,,0.0024822142,0.7823857,,,100000,7,-2.656398814226968e-5
839,0.0028512632,0.8991835,0.0010825568,0.3417055,-0.0030255753,-0.95470595,,,,,,,0.002145597,0.67825216,,,-0.0020822466,-0.6575558,0.0025007164,0.788193,,,100000,7,-2.656398814226968e-5
987,0.0028141572,0.8874809,0.0010937726,0.34524298,,,0.0036967592,1.1692884,0.003410811,1.0770687,,,0.0021770054,0.68817526,-0.0019258544,-0.6081488,-0.002087696,-0.6592755,0.0024611154,0.77569073,,,100000,9,-2.659716608399698e-5
484,,,,,-0.003020645,-0.95316374,,,,,0.0013576191,0.42828894,0.0021408678,0.6767687,-0.0019048719,-0.6014877,-0.002050675,-0.64760673,,,,,100000,6,-2.663681110681715e-5
819,0.0028403827,0.8957376,0.0010618768,0.33518106,,,,,0.0034227583,1.0808754,0.0013932603,0.43954808,,,,,-0.002081678,-0.6573768,0.002473233,0.77950984,,,100000,7,-2.6683204584987408e-5
